-,-,-
773.5, 637.1, -125.9
784.7, 604.4, -117.1
793.5, 615.2, -102.4
800.8, 615.2, -82.4
809.1, 606.4, -57.6
815.9, 586.4, -58.5
793.5, 643.0, -75.1
808.6, 612.7, -85.9
800.8, 592.2, -69.8
778.8, 608.3, -87.3
782.3, 612.2, -61.0
788.1, 610.8, -55.1
776.9, 585.9, -52.7
801.3, 595.6, -65.9
790.6, 568.3, -79.0
789.6, 517.6, -110.3
834.0, 595.2, -40.0
812.0, 537.1, -48.3
842.8, 558.6, -34.6
846.2, 520.5, -44.4
855.0, 536.6, 0.0
846.2, 528.3, -38.5
827.6, 517.1, -34.6
809.6, 558.1, -44.4
797.4, 574.7, -33.2
766.2, 590.8, -37.6
788.6, 570.3, -14.1
785.7, 569.8, -41.0
792.5, 562.0, -17.1
844.7, 492.2, -19.0
843.3, 480.0, -25.9
815.4, 522.5, -9.3
786.2, 569.8, 5.9
761.8, 610.3, 11.7
759.8, 617.1, 15.1
758.8, 614.2, 6.8
763.7, 603.0, -2.9
774.9, 583.9, -12.2
799.3, 546.9, -32.7
815.4, 531.3, -32.7
820.3, 526.9, -28.8
820.8, 529.3, -29.3
822.8, 537.1, -19.0
809.6, 540.5, -24.9
814.5, 542.5, -18.5
799.8, 543.5, -28.3
789.1, 557.1, -4.4
793.5, 556.6, -16.1
811.1, 615.2, 5.9
780.8, 633.7, 12.2
773.5, 620.5, 23.4
785.7, 542.5, -55.6
786.7, 646.4, 37.1
742.2, 594.7, -65.4
757.4, 595.6, -62.4
745.7, 632.7, -63.9
760.8, 630.3, -54.1
784.7, 570.3, -58.1
762.3, 588.3, -36.1
781.8, 599.1, -15.6
769.6, 581.5, -21.0
782.3, 674.7, 4.9
763.7, 640.5, 5.9
775.4, 591.7, -41.5
766.6, 586.4, -76.1
770.6, 622.0, -60.0
761.8, 646.9, -43.4
764.7, 693.2, 16.1
767.1, 690.3, 8.3
772.5, 708.8, 27.3
783.2, 693.7, 1.5
796.9, 678.1, 0.5
797.4, 670.8, -16.1
806.7, 637.6, -23.4
813.5, 621.5, -36.6
819.8, 598.1, -34.6
832.5, 590.3, -9.8
833.5, 603.0, -1.0
833.5, 625.9, 7.3
830.1, 639.1, -5.9
820.8, 664.9, -19.0
810.6, 689.8, -25.4
801.3, 709.8, -14.6
790.1, 726.9, 5.4
779.3, 757.6, 16.1
785.7, 702.0, -4.4
787.1, 657.6, -9.3
789.1, 641.5, -23.9
779.3, 613.2, -33.2
791.5, 680.5, 0.5
785.7, 611.7, 23.9
774.0, 723.0, 30.2
786.2, 677.6, 24.9
773.5, 688.8, 51.2
813.5, 711.8, 56.1
799.8, 581.5, 30.2
799.8, 647.8, 2.4
788.1, 462.0, -8.3
818.9, 600.5, 16.1
801.8, 434.7, 9.8
803.7, 463.0, -3.9
792.5, 444.4, 12.2
812.5, 472.2, 42.4
776.9, 476.6, 40.0
742.7, 485.4, 35.6
731.5, 504.9, 42.9
699.8, 559.1, 60.0
699.8, 582.5, 63.4
698.3, 592.2, 62.4
712.0, 598.1, 60.0
730.5, 590.8, 58.1
747.6, 580.5, 54.1
766.2, 568.3, 53.7
802.8, 542.5, 42.4
810.6, 538.1, 39.5
824.2, 522.5, 31.2
816.9, 514.2, 31.2
808.6, 517.6, 34.6
786.2, 511.3, 23.4
774.0, 502.5, 30.2
-,-,-
765.7, 525.4, 42.0
746.2, 528.8, 50.7
758.4, 574.2, 98.1
733.0, 551.3, 25.4
718.8, 623.0, 67.8
714.4, 650.3, 19.5
761.8, 595.6, -3.4
775.4, 583.0, -31.2
776.4, 630.3, 50.7
758.4, 719.1, -5.4
777.4, 661.5, 62.0
803.7, 661.5, 62.0
800.8, 628.8, 17.1
820.3, 685.4, 135.6
767.6, 683.5, -39.5
813.0, 712.2, 114.2
825.2, 651.3, 53.2
813.5, 587.4, 15.1
827.2, 595.6, 25.4
814.5, 618.6, 30.7
775.9, 752.2, 45.9
774.5, 749.8, 61.5
770.6, 793.2, 54.6
770.6, 787.4, 18.5
782.3, 796.6, 42.4
798.4, 726.9, 11.7
811.5, 708.3, -18.5
819.4, 685.9, -5.9
821.3, 672.7, 0.0
817.9, 663.5, 6.3
801.8, 639.1, -1.0
786.2, 663.5, 1.0
782.3, 668.3, 16.1
761.3, 687.4, 24.9
753.0, 678.6, 8.8
745.7, 679.6, 33.2
757.9, 664.4, 38.1
764.2, 686.4, 50.2
779.3, 682.0, 58.1
761.3, 657.1, 64.4
766.2, 604.4, 12.2
746.2, 628.3, 23.4
764.7, 609.3, 33.7
797.4, 636.1, 35.6
760.8, 655.7, 50.2
782.8, 650.8, 46.3
788.6, 614.2, 50.2
832.0, 626.9, 100.5
806.2, 572.2, 42.0
813.0, 515.6, 53.2
813.0, 521.5, 58.1
808.6, 459.1, 41.0
804.7, 491.7, 38.1
775.9, 457.6, 40.0
759.3, 470.3, 45.4
752.5, 494.7, 59.0
723.2, 478.1, 59.0
721.8, 494.7, 65.9
714.9, 512.2, 67.8
731.5, 522.0, 83.4
740.3, 524.4, 82.0
761.3, 514.2, 79.5
765.2, 520.5, 72.7
774.9, 513.2, 63.9
791.5, 497.1, 51.7
771.5, 511.7, 50.7
771.0, 497.6, 52.2
777.4, 509.3, 64.9
777.4, 523.0, 69.8
762.7, 550.8, 69.8
754.4, 584.9, 93.7
743.7, 688.8, 102.0
762.3, 719.6, 121.0
775.4, 681.5, 66.8
797.4, 648.8, 36.6
774.9, 597.1, 1.0
802.8, 643.9, 46.3
814.0, 655.2, 71.2
814.5, 678.1, 103.9
803.2, 622.5, 44.4
813.0, 590.3, 51.2
810.6, 603.5, 40.5
805.2, 569.3, 36.6
797.4, 567.4, 21.0
798.9, 644.9, 80.0
788.6, 628.3, 42.9
809.1, 674.7, 94.2
795.9, 585.4, 33.2
794.5, 595.6, 38.1
791.0, 588.3, 38.1
799.3, 711.8, 105.4
777.4, 693.7, 61.5
764.7, 728.8, 61.0
757.4, 730.3, 52.7
765.2, 744.4, 63.4
761.3, 736.6, 42.4
783.2, 674.7, 22.9
781.8, 663.5, 16.1
788.6, 654.7, 23.4
790.6, 664.9, 56.1
799.8, 638.1, 33.7
787.1, 636.6, 42.9
793.0, 651.8, 62.0
774.0, 628.8, 17.1
752.0, 644.9, 32.7
742.7, 629.8, 42.0
742.7, 654.2, 10.2
743.2, 646.9, 39.5
748.6, 663.0, 43.4
773.0, 673.2, 59.0
795.0, 661.0, 72.7
811.1, 670.8, 87.3
802.3, 675.7, 85.4
838.9, 646.9, 79.0
827.6, 663.0, 86.8
798.9, 653.7, 82.0
787.6, 687.9, 71.2
805.7, 676.6, 112.7
805.7, 676.6, 111.7
745.2, 623.9, 68.8
-,-,-
773.0, 667.4, 87.3
770.1, 575.6, 60.0
807.2, 596.1, 51.2
796.9, 570.3, 51.7
793.5, 489.8, 42.4
773.5, 486.9, 35.1
793.5, 510.3, 54.6
775.9, 501.0, 68.8
770.6, 500.5, 72.2
756.9, 488.3, 71.2
743.2, 503.4, 79.5
740.8, 514.2, 85.9
722.2, 570.8, 88.3
728.1, 572.7, 89.8
730.5, 589.8, 79.0
738.3, 581.0, 70.7
755.9, 581.5, 64.9
765.2, 575.2, 58.5
780.3, 567.4, 57.6
801.3, 557.6, 52.7
808.1, 543.5, 50.7
812.5, 549.3, 59.5
807.6, 557.1, 64.9
799.3, 582.0, 62.9
