-,-,-
-315.2, 526.9, 757.6
-327.9, 534.2, 749.8
-337.7, 527.8, 746.9
-339.6, 539.5, 749.8
-341.6, 534.7, 755.2
-350.9, 531.7, 761.5
-352.3, 528.8, 765.4
-345.5, 535.6, 774.7
-344.5, 534.7, 770.8
-353.3, 537.6, 764.9
-354.8, 534.7, 753.2
-348.4, 538.1, 764.0
-321.6, 531.3, 735.2
-325.0, 538.1, 757.1
-353.8, 541.5, 750.3
-344.0, 531.3, 753.7
-352.8, 560.0, 751.3
-384.5, 549.8, 744.0
-413.3, 559.1, 752.7
-405.0, 568.8, 748.3
-386.0, 571.3, 755.2
-368.0, 570.3, 753.2
-368.9, 564.4, 751.8
-368.4, 558.1, 736.1
-374.3, 557.6, 740.0
-381.6, 542.5, 741.5
-388.9, 546.4, 736.6
-387.5, 541.5, 744.0
-370.4, 554.7, 744.4
-367.5, 555.6, 751.8
-378.2, 566.9, 742.0
-383.6, 573.7, 728.8
-380.6, 570.3, 724.9
-380.2, 561.0, 739.1
-391.4, 556.1, 739.1
-392.4, 554.2, 746.4
-392.4, 552.7, 740.0
-393.8, 570.8, 729.8
-446.5, 596.1, 736.1
-307.9, 546.4, 645.4
-375.8, 535.6, 699.1
-257.2, 521.5, 740.5
-206.9, 568.8, 753.7
-368.0, 528.8, 693.2
-512.4, 561.0, 729.3
-494.8, 554.7, 710.3
-478.7, 541.5, 743.5
-481.2, 555.6, 766.9
-453.4, 561.0, 761.5
-423.1, 575.2, 746.9
-415.3, 571.7, 732.2
-397.2, 573.7, 720.5
-393.8, 566.4, 713.7
-394.8, 559.1, 711.8
-394.3, 566.4, 706.4
-383.6, 576.1, 705.4
-395.8, 603.5, 714.7
-404.1, 599.1, 702.5
-425.5, 592.7, 710.3
-398.7, 580.5, 726.4
-411.4, 586.4, 734.2
-401.1, 561.0, 715.2
-415.3, 584.9, 750.3
-422.6, 604.9, 719.1
-406.5, 570.3, 742.5
-400.2, 560.5, 726.9
-420.2, 561.0, 714.2
-447.5, 549.8, 717.6
-433.3, 561.0, 722.0
-444.1, 532.7, 713.2
-458.2, 530.8, 721.0
-462.1, 549.8, 730.8
-442.6, 550.3, 728.8
-411.9, 543.0, 687.4
-414.3, 556.1, 703.9
-414.8, 555.6, 709.8
-410.4, 548.3, 700.5
-433.3, 552.2, 713.7
-447.0, 560.0, 717.6
-452.9, 543.9, 722.5
-444.6, 536.1, 693.7
-452.9, 574.2, 724.9
-463.1, 541.5, 695.2
-456.3, 560.0, 701.5
-450.9, 543.5, 696.1
-436.8, 558.6, 705.9
-441.6, 551.3, 700.5
-449.0, 554.2, 691.8
-438.2, 568.3, 689.3
-434.8, 576.6, 675.7
-444.1, 579.1, 688.3
-446.0, 598.6, 719.1
-472.9, 613.2, 713.7
-469.9, 598.6, 678.1
-468.0, 588.3, 693.2
-487.5, 604.9, 697.6
-470.4, 587.4, 689.8
-480.2, 574.2, 693.7
-473.4, 549.3, 696.1
-460.7, 527.8, 709.3
-460.2, 506.9, 725.9
-459.2, 496.1, 698.1
-464.6, 511.7, 713.2
-468.0, 507.4, 703.0
-462.1, 530.8, 690.8
-465.1, 560.0, 682.0
-476.8, 564.9, 663.0
-481.7, 570.3, 659.6
-476.3, 566.9, 664.4
-471.9, 567.4, 665.9
-477.8, 559.1, 678.6
-480.7, 550.3, 687.4
-474.8, 553.2, 683.9
-463.1, 550.3, 690.8
-467.5, 555.2, 702.0
-474.8, 550.8, 709.8
