-,-,-
531.9, 355.6, 616.1
490.9, 380.0, 590.3
505.1, 455.6, 570.8
487.0, 510.8, 573.7
502.2, 645.9, 623.0
542.2, 773.2, 686.9
487.5, 676.6, 544.4
451.9, 685.9, 473.2
458.7, 918.1, 520.0
410.4, 1058.1, 509.3
455.8, 1137.1, 523.4
450.4, 1128.9, 547.4
379.2, 1014.7, 549.8
377.7, 989.8, 537.6
373.8, 934.7, 540.0
392.8, 904.0, 545.9
371.4, 784.4, 504.4
385.0, 694.2, 742.0
370.9, 619.1, 647.8
386.5, 502.5, 583.5
446.0, 502.5, 668.3
485.1, 468.8, 689.3
480.7, 306.8, 557.1
585.1, 376.6, 618.6
525.6, 285.4, 614.7
533.9, 302.5, 638.6
575.8, 320.5, 647.4
522.6, 305.9, 591.3
523.6, 405.4, 603.9
476.3, 449.8, 546.9
549.0, 563.5, 554.7
555.3, 700.0, 685.9
532.9, 675.2, 644.9
429.9, 624.4, 503.0
487.0, 838.6, 568.8
440.7, 1005.9, 619.6
429.9, 1011.8, 447.8
461.2, 1052.3, 413.7
453.8, 1038.1, 542.5
363.6, 985.9, 539.5
352.3, 974.2, 555.6
393.3, 927.4, 529.3
381.6, 854.7, 511.7
368.9, 790.8, 501.5
361.1, 753.7, 558.1
426.5, 570.3, 471.3
340.1, 529.3, 539.5
422.6, 475.2, 534.2
528.5, 505.9, 663.5
390.9, 264.9, 468.3
562.7, 365.4, 700.0
591.9, 355.6, 628.8
479.2, 290.8, 654.2
600.2, 358.6, 629.8
607.6, 320.0, 620.0
585.6, 369.3, 605.4
604.1, 432.2, 629.3
590.0, 496.1, 584.4
558.8, 580.5, 572.7
573.9, 713.7, 641.5
561.7, 797.1, 655.2
483.1, 808.3, 452.7
533.9, 981.5, 602.5
489.5, 974.7, 536.6
364.0, 1088.4, 483.0
418.7, 1113.2, 517.1
341.6, 1063.5, 596.6
321.6, 1027.4, 605.4
359.2, 932.7, 570.8
347.9, 883.0, 556.6
374.3, 804.0, 523.4
399.7, 737.6, 585.9
408.5, 628.3, 584.4
401.1, 482.5, 583.5
456.3, 436.1, 690.8
529.0, 376.1, 606.4
453.8, 233.2, 554.7
556.8, 323.9, 664.9
