-,-,-
-372.8, 374.7, 787.4
-368.4, 367.3, 769.8
-362.1, 369.8, 776.1
-348.4, 372.2, 793.2
-323.1, 364.4, 792.7
-329.9, 341.5, 812.2
-350.9, 331.2, 845.9
-377.7, 344.4, 811.3
-379.7, 338.1, 818.1
-373.3, 380.0, 847.4
-459.7, 418.1, 797.1
-404.6, 538.1, 784.4
-432.9, 520.5, 828.8
-503.1, 452.2, 762.0
-418.7, 466.4, 825.9
-432.4, 480.5, 774.2
-453.8, 447.3, 800.1
-469.9, 410.8, 832.7
-493.9, 365.9, 813.7
-356.2, 420.0, 811.3
-375.3, 435.2, 775.7
-404.1, 467.8, 829.3
-453.4, 501.5, 811.3
-426.0, 526.4, 783.0
-397.7, 527.8, 815.7
-390.9, 529.3, 778.6
-364.0, 504.9, 730.3
-331.4, 524.9, 838.1
-340.1, 525.4, 897.6
-369.9, 601.5, 779.1
-383.6, 623.5, 731.8
-404.6, 632.2, 753.7
-430.9, 637.6, 761.5
-397.2, 676.1, 769.8
-404.1, 660.5, 795.7
-422.1, 675.7, 819.1
-420.2, 682.0, 804.0
-383.1, 667.4, 776.1
-403.1, 677.6, 828.8
-348.9, 667.4, 650.3
-286.0, 581.5, 616.1
-266.4, 557.1, 748.3
-287.9, 471.7, 781.0
-477.8, 423.0, 960.6
-524.1, 553.7, 1095.2
-404.6, 461.0, 775.2
-329.9, 572.2, 841.5
-450.9, 490.3, 920.5
-413.3, 539.1, 840.1
-409.4, 442.0, 735.2
-504.1, 481.5, 934.2
-328.4, 469.8, 669.8
-464.1, 453.2, 818.6
-395.3, 418.6, 701.5
-502.2, 422.0, 817.1
-393.8, 401.5, 702.5
-533.4, 268.3, 873.7
-484.1, 140.0, 850.3
-503.1, 14.6, 953.2
-210.3, 361.5, 887.4
-300.6, 269.3, 809.8
-338.7, 321.0, 842.0
-340.1, 418.6, 783.0
-349.9, 443.9, 752.7
-347.9, 458.6, 763.5
-346.0, 454.2, 777.1
-289.9, 441.0, 807.4
-288.9, 440.5, 802.0
-303.0, 417.6, 806.4
-307.0, 412.7, 783.5
-335.7, 402.5, 766.4
-353.8, 398.1, 771.8
-349.4, 384.9, 767.9
-353.3, 423.9, 797.1
-345.5, 431.7, 778.6
-376.2, 455.6, 797.1
-399.7, 496.1, 839.6
-441.2, 427.8, 799.1
-477.3, 432.7, 784.4
-441.2, 436.1, 783.0
-388.9, 477.6, 776.1
-371.4, 445.9, 799.1
-432.9, 420.0, 851.3
-417.7, 454.2, 793.7
-373.8, 472.2, 770.3
-384.1, 485.4, 794.7
-449.0, 495.6, 785.9
-438.2, 460.0, 786.9
-330.4, 472.2, 742.5
-301.1, 481.0, 783.0
-410.4, 456.6, 785.9
-369.9, 404.4, 809.8
-367.5, 445.9, 832.7
-347.0, 524.9, 845.4
-316.2, 549.3, 762.0
-335.7, 549.8, 691.8
-374.8, 579.1, 788.3
-420.2, 573.7, 814.2
-436.3, 559.1, 753.7
-414.8, 561.5, 763.5
-376.2, 515.6, 751.3
-352.3, 510.8, 789.8
-313.8, 549.8, 855.2
-387.5, 586.9, 674.7
-423.6, 625.9, 707.4
-421.6, 698.1, 870.3
-464.6, 723.5, 798.6
-506.1, 692.2, 724.9
-446.5, 672.7, 783.0
-395.8, 697.1, 768.8
-377.2, 676.6, 769.8
-395.8, 640.5, 792.7
-446.5, 564.9, 829.8
-371.4, 650.8, 908.8
-364.5, 681.5, 725.9
-360.6, 596.1, 664.4
-427.0, 505.9, 751.8
-433.3, 427.8, 800.1
-327.4, 457.6, 916.6
-307.4, 553.7, 864.4
-,-,-
-317.7, 482.0, 699.6
-342.6, 560.0, 826.9
-288.4, 597.1, 959.6
-304.0, 516.6, 603.0
-373.3, 523.4, 920.1
-416.3, 516.6, 799.1
-264.0, 484.4, 633.7
-413.8, 466.9, 857.6
-436.3, 532.2, 903.5
-308.9, 450.3, 574.7
-487.5, 433.2, 888.8
-407.5, 376.1, 876.6
-280.6, 297.1, 664.4
-307.4, 258.1, 978.1
-327.0, 198.5, 834.2
-388.0, 69.3, 873.7
-247.9, 148.3, 970.8
-176.2, 251.7, 817.6
-212.3, 328.3, 818.6
-267.4, 318.1, 790.3
-342.6, 330.8, 825.4
-336.2, 395.1, 813.2
-345.0, 363.0, 781.0
-320.6, 359.5, 827.4
-298.2, 362.5, 804.9
-290.4, 363.0, 801.0
-293.3, 375.6, 794.7
-330.9, 376.1, 818.6
-318.7, 377.6, 825.4
