-,-,-
948.2, 239.5, 215.1
925.2, 219.0, 222.0
896.0, 208.3, 220.5
928.2, 217.1, 221.0
941.8, 213.2, 203.9
943.8, 239.5, 219.5
951.6, 240.0, 210.7
937.4, 235.1, 214.6
918.4, 224.4, 226.8
911.1, 225.4, 222.9
891.1, 217.1, 260.0
931.6, 220.0, 265.4
959.9, 229.8, 231.7
979.4, 231.7, 208.3
968.2, 248.8, 220.0
946.2, 225.9, 218.6
936.5, 216.1, 234.6
914.5, 207.3, 263.9
907.2, 212.2, 299.0
915.5, 213.7, 292.2
941.4, 218.6, 229.3
939.9, 228.8, 201.0
924.3, 204.4, 187.3
923.3, 172.7, 202.0
922.8, 180.0, 219.0
915.5, 165.9, 234.2
921.3, 169.8, 238.1
924.3, 161.0, 224.9
941.8, 164.9, 209.8
971.6, 155.6, 152.7
982.3, 175.1, 191.2
942.3, 167.8, 208.8
951.6, 169.3, 231.2
947.2, 179.5, 242.5
943.3, 192.2, 251.7
954.5, 184.9, 243.4
956.0, 206.4, 236.6
955.5, 192.7, 241.0
957.5, 188.8, 247.3
970.1, 170.3, 269.8
982.8, 177.1, 253.2
957.0, 187.8, 265.9
945.7, 199.0, 258.1
937.4, 213.2, 266.4
929.6, 209.8, 267.3
944.3, 189.8, 262.5
934.5, 196.6, 259.0
937.9, 201.5, 253.7
957.0, 204.9, 210.3
950.1, 193.2, 206.8
946.2, 181.0, 223.9
939.4, 165.4, 229.3
941.4, 160.5, 248.3
939.9, 154.6, 257.6
941.8, 162.9, 250.3
954.5, 171.2, 230.3
956.0, 181.0, 203.9
961.4, 174.6, 198.1
948.2, 173.7, 199.5
940.4, 185.4, 213.7
937.0, 189.8, 221.5
934.0, 197.1, 223.4
920.9, 202.0, 212.7
932.1, 203.4, 192.7
937.0, 196.6, 174.2
936.5, 182.0, 180.5
936.0, 178.5, 192.2
939.4, 190.3, 213.2
941.4, 207.3, 238.1
938.9, 215.6, 235.1
948.7, 221.5, 230.7
945.7, 211.2, 216.1
949.2, 188.8, 204.4
928.7, 167.3, 200.0
914.5, 145.9, 175.6
915.5, 156.6, 196.1
940.4, 183.9, 202.0
955.5, 200.5, 212.7
953.6, 201.0, 214.2
956.0, 211.2, 223.9
937.4, 182.9, 210.7
936.5, 173.2, 196.6
938.9, 165.4, 204.4
927.2, 168.3, 215.1
946.7, 160.5, 231.7
980.4, 178.1, 282.9
987.2, 187.3, 278.6
977.0, 188.3, 263.9
965.3, 188.8, 250.3
965.3, 185.4, 234.2
960.9, 177.1, 220.0
960.4, 170.7, 213.2
956.0, 179.5, 218.1
949.2, 188.3, 231.2
959.4, 204.4, 231.7
955.0, 205.4, 213.7
951.1, 212.2, 205.4
950.1, 205.9, 214.2
950.6, 210.7, 219.0
944.3, 210.7, 228.8
951.6, 196.6, 222.9
953.1, 202.9, 240.0
934.5, 210.7, 221.0
956.5, 202.0, 214.2
950.1, 220.5, 237.6
946.7, 194.6, 238.1
954.0, 190.7, 234.6
948.7, 191.7, 234.6
946.7, 218.6, 209.3
954.5, 218.6, 212.2
951.1, 201.0, 205.9
945.3, 216.1, 229.3
932.6, 183.4, 226.4
939.9, 191.7, 241.0
935.0, 182.0, 232.2
947.2, 197.6, 238.6
951.1, 210.3, 228.3
961.8, 224.9, 207.8
969.2, 227.3, 194.6
957.0, 239.5, 187.8
-,-,-
936.5, 234.6, 186.4
917.0, 231.2, 172.2
901.8, 241.0, 177.1
891.6, 254.7, 184.4
906.7, 268.8, 176.1
934.5, 276.6, 167.8
949.6, 260.0, 186.4
943.8, 255.1, 201.0
985.3, 253.2, 197.6
969.7, 267.8, 199.5
980.4, 280.0, 179.5
977.5, 261.5, 158.5
947.7, 242.5, 161.5
938.9, 257.6, 202.9
954.0, 249.8, 184.9
951.6, 277.1, 198.1
967.7, 269.3, 170.3
960.9, 262.9, 173.7
931.1, 251.7, 196.1
931.6, 237.6, 185.9
914.5, 228.8, 193.7
932.1, 249.3, 206.4
948.7, 267.8, 184.9
960.4, 272.7, 165.4
957.0, 284.4, 184.4
957.9, 253.7, 165.9
942.8, 264.9, 199.0
916.0, 253.7, 211.2
915.5, 238.1, 202.5
914.5, 246.4, 176.1
938.9, 307.3, 211.2
939.9, 297.6, 206.8
939.4, 278.6, 198.5
938.9, 257.6, 200.0
925.2, 261.0, 203.9
920.4, 267.8, 214.2
918.4, 287.8, 207.3
919.4, 296.1, 190.7
921.8, 285.4, 175.1
901.3, 283.4, 199.0
914.0, 280.5, 196.6
929.6, 284.4, 176.1
938.9, 291.2, 181.0
947.7, 289.3, 188.3
944.3, 278.6, 199.5
949.6, 258.6, 220.5
954.5, 232.2, 222.5
946.7, 226.4, 223.9
948.7, 227.3, 224.4
951.1, 247.8, 220.0
947.2, 257.6, 203.9
956.0, 253.7, 179.5
959.9, 248.3, 160.0
953.6, 251.7, 188.3
940.4, 263.4, 218.6
931.6, 267.3, 245.4
919.9, 276.1, 256.1
926.7, 271.2, 245.9
948.2, 262.0, 195.1
959.4, 261.0, 183.4
950.1, 259.0, 186.4
951.1, 291.7, 220.0
928.7, 289.8, 230.7
922.3, 281.0, 253.7
916.5, 277.6, 243.9
922.3, 249.8, 222.9
937.9, 246.8, 203.4
955.0, 252.2, 192.2
951.1, 257.1, 195.6
945.3, 266.8, 204.4
915.5, 241.0, 221.5
922.8, 223.4, 219.0
931.6, 218.6, 218.6
947.7, 227.8, 225.4
965.8, 245.9, 230.7
978.9, 246.4, 199.0
970.1, 247.3, 186.8
923.8, 231.2, 199.5
908.7, 228.3, 195.6
905.7, 258.1, 217.6
908.7, 250.3, 236.1
929.2, 252.2, 242.5
934.0, 253.2, 221.5
932.6, 256.1, 208.3
931.6, 236.1, 195.1
937.4, 254.2, 201.0
959.9, 261.0, 204.4
950.1, 261.5, 221.0
936.5, 249.8, 208.3
